class,quantity,n,mean,std,frac_pos,max_abs
cc>0,net_r,1079040,-1.446045801227e-07,4.710700541258e-05,4.688463819692e-01,1.846551895142e-04
ccpos/mixed/nonwall,R_b,79032,-4.266884283393e-10,4.263269432365e-08,5.156771940480e-01,2.756714820862e-07
ccpos/mixed/nonwall,R_r,79032,2.111113226625e-10,5.218858220626e-08,5.163478084826e-01,2.700835466385e-07
ccpos/mixed/nonwall,Rc1_b,79032,-6.812173212674e-09,4.462119952723e-08,2.399281303776e-01,2.980232238770e-07
ccpos/mixed/nonwall,Rc1_r,79032,-7.641096519697e-09,5.475450850330e-08,2.398522117623e-01,2.384185791016e-07
ccpos/mixed/nonwall,Req_b,79032,6.382056978562e-09,1.319175548754e-08,7.323868812633e-01,7.823109626770e-08
ccpos/mixed/nonwall,Req_r,79032,7.850052004457e-09,1.622128507316e-08,7.190505111853e-01,7.823109626770e-08
ccpos/mixed/nonwall,Rrec_b,79032,3.427805772353e-12,9.703811261429e-10,3.479603198704e-01,8.672941476107e-09
ccpos/mixed/nonwall,Rrec_r,79032,2.155837902050e-12,9.835179440615e-10,2.576171677295e-01,8.280039764941e-09
ccpos/mixed/nonwall,cc,79032,4.872214596485e-01,3.131176761935e-01,1.000000000000e+00,9.635267853737e-01
ccpos/mixed/nonwall,dacc_b,79032,3.175006071788e-10,4.201777288338e-08,5.012906164592e-01,2.719461917877e-07
ccpos/mixed/nonwall,dacc_r,79032,-1.776785613897e-10,5.141751166001e-08,4.987473428485e-01,2.812594175339e-07
ccpos/mixed/nonwall,net_b,79032,3.442905338607e-05,4.408359096401e-05,7.361448527179e-01,1.780688762665e-04
ccpos/mixed/nonwall,net_r,79032,-3.868382115057e-05,4.564574678177e-05,1.250379593076e-01,1.846551895142e-04
ccpos/mixed/wall,R_b,2880,-1.424612289864e-09,4.599217822040e-08,5.319444444444e-01,2.533197402954e-07
ccpos/mixed/wall,R_r,2880,-6.733090332192e-10,4.448841031796e-08,5.017361111111e-01,2.272427082062e-07
ccpos/mixed/wall,Rc1_b,2880,-1.082921193706e-08,4.828044360385e-08,1.868055555556e-01,2.384185791016e-07
ccpos/mixed/wall,Rc1_r,2880,-9.349443846279e-09,4.582193971730e-08,2.368055555556e-01,2.384185791016e-07
ccpos/mixed/wall,Req_b,2880,9.363834073560e-09,1.378994778701e-08,7.496527777778e-01,5.774199962616e-08
ccpos/mixed/wall,Req_r,2880,8.652730482734e-09,1.258940437785e-08,7.739583333333e-01,5.774199962616e-08
ccpos/mixed/wall,Rrec_b,2880,4.076557363280e-11,1.432760845637e-09,3.329861111111e-01,6.984919309616e-09
ccpos/mixed/wall,Rrec_r,2880,2.340433032562e-11,1.427813404359e-09,3.190972222222e-01,7.450580596924e-09
ccpos/mixed/wall,cc,2880,7.782237648550e-01,1.388818557647e-01,1.000000000000e+00,8.780073523521e-01
ccpos/mixed/wall,dacc_b,2880,2.242207604771e-10,4.424422987173e-08,5.048611111111e-01,2.300366759300e-07
ccpos/mixed/wall,dacc_r,2880,-1.881016942207e-09,4.459847593380e-08,4.815972222222e-01,2.235174179077e-07
ccpos/mixed/wall,net_b,2880,1.731953169737e-05,6.241221777162e-06,1.000000000000e+00,3.206729888916e-05
ccpos/mixed/wall,net_r,2880,-1.997322671943e-05,6.487574776563e-06,0.000000000000e+00,3.467500209808e-05
ccpos/pure/nonwall,R_b,997128,-9.192194358405e-12,3.816970637222e-08,4.761575244101e-01,3.296881914139e-07
ccpos/pure/nonwall,R_r,997128,3.202279491457e-11,6.152269917751e-08,5.190617453326e-01,3.390014171600e-07
ccpos/pure/nonwall,Rc1_b,997128,-4.595974906430e-09,4.032615279973e-08,3.365856740559e-01,3.576278686523e-07
ccpos/pure/nonwall,Rc1_r,997128,-6.357399726077e-09,6.445071681686e-08,2.469191518040e-01,3.576278686523e-07
ccpos/pure/nonwall,Req_b,997128,4.586781245929e-09,1.293967108164e-08,3.716894922217e-01,7.636845111847e-08
ccpos/pure/nonwall,Req_r,997128,6.389423064388e-09,1.923468772307e-08,5.284055808281e-01,8.940696716309e-08
ccpos/pure/nonwall,Rrec_b,997128,1.466143284409e-15,1.103080055683e-12,3.395401593376e-01,4.456524038687e-11
ccpos/pure/nonwall,Rrec_r,997128,-5.433971395844e-16,7.360839841966e-13,1.530646015356e-01,2.728484105319e-11
ccpos/pure/nonwall,cc,997128,1.977500671119e-03,1.387553593031e-02,1.000000000000e+00,2.015691250563e-01
ccpos/pure/nonwall,dacc_b,997128,1.233450591100e-11,3.725810302851e-08,4.980052711387e-01,3.036111593246e-07
ccpos/pure/nonwall,dacc_r,997128,-5.927979442303e-11,6.085803293311e-08,4.970264599931e-01,3.427267074585e-07
ccpos/pure/nonwall,net_b,997128,-2.478411329099e-06,4.578858218203e-05,4.786948114986e-01,1.635103399167e-04
ccpos/pure/nonwall,net_r,997128,2.967270520924e-06,4.590815631276e-05,4.974506783482e-01,1.683831214905e-04
cczero/mixed/wall,R_b,16528,2.543242467005e-09,1.110371194440e-08,7.450992255566e-01,6.705522537231e-08
cczero/mixed/wall,R_r,16528,1.008855264575e-08,1.980304197558e-08,6.886495643756e-01,7.636845111847e-08
cczero/mixed/wall,Rc1_b,16528,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/mixed/wall,Rc1_r,16528,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/mixed/wall,Req_b,16528,2.543242467005e-09,1.110371194440e-08,7.450992255566e-01,6.705522537231e-08
cczero/mixed/wall,Req_r,16528,1.008855264575e-08,1.980304197558e-08,6.886495643756e-01,7.636845111847e-08
cczero/mixed/wall,Rrec_b,16528,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/mixed/wall,Rrec_r,16528,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/mixed/wall,cc,16528,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/mixed/wall,dacc_b,16528,-3.490281709902e-10,3.273043705634e-08,4.926790900290e-01,2.291053533554e-07
cczero/mixed/wall,dacc_r,16528,1.502366504839e-10,6.072670782583e-08,5.075629235237e-01,2.589076757431e-07
cczero/mixed/wall,net_b,16528,6.490821505456e-07,4.487217863056e-06,2.699056147144e-01,2.336502075195e-05
cczero/mixed/wall,net_r,16528,-1.125945273652e-06,6.068528934640e-06,4.485116166505e-01,2.793595194817e-05
cczero/pure/wall,R_b,56432,1.161720437600e-08,1.386566894108e-08,6.140133257726e-01,7.078051567078e-08
cczero/pure/wall,R_r,56432,5.071563189695e-09,9.765320674663e-09,3.711015026935e-01,5.774199962616e-08
cczero/pure/wall,Rc1_b,56432,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/wall,Rc1_r,56432,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/wall,Req_b,56432,1.161720437600e-08,1.386566894108e-08,6.140133257726e-01,7.078051567078e-08
cczero/pure/wall,Req_r,56432,5.071563189695e-09,9.765320674663e-09,3.711015026935e-01,5.774199962616e-08
cczero/pure/wall,Rrec_b,56432,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/wall,Rrec_r,56432,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/wall,cc,56432,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/wall,dacc_b,56432,-2.985503844071e-10,5.494085241808e-08,4.905018429260e-01,2.719461917877e-07
cczero/pure/wall,dacc_r,56432,-3.952004418860e-10,4.382197556891e-08,4.898107456762e-01,2.682209014893e-07
cczero/pure/wall,net_b,56432,-5.487061409054e-06,9.163976367345e-06,3.058902750213e-01,3.135204315186e-05
cczero/pure/wall,net_r,56432,3.101874466834e-06,8.608614009194e-06,6.379713637652e-01,2.574920654297e-05
mixed,R_b,98440,4.276501657199e-11,3.928209482722e-08,5.546728971963e-01,2.756714820862e-07
mixed,R_r,98440,1.843651139435e-09,4.820946384791e-08,5.448496546119e-01,2.700835466385e-07
mixed,Rc1_b,98440,-5.785938680646e-09,4.091346449156e-08,1.980902072328e-01,2.980232238770e-07
mixed,Rc1_r,98440,-6.408142405749e-09,4.976714764859e-08,1.994920763917e-01,2.384185791016e-07
mixed,Req_b,98440,5.824759048722e-09,1.297693629147e-08,7.350264120276e-01,7.823109626770e-08
mixed,Req_r,98440,8.249378016411e-09,1.680576096452e-08,7.155526208858e-01,7.823109626770e-08
mixed,Rrec_b,98440,3.944648495155e-12,9.033770716939e-10,2.890999593661e-01,8.672941476107e-09
mixed,Rrec_r,98440,2.415528772985e-12,9.144697556912e-10,2.161621292158e-01,8.280039764941e-09
mixed,cc,98440,4.139310325246e-01,3.409399444378e-01,8.321007720439e-01,9.635267853737e-01
mixed,dacc_b,98440,2.028619074218e-10,4.067697472473e-08,4.999492076392e-01,2.719461917877e-07
mixed,dacc_r,98440,-1.724553992088e-10,5.291493519926e-08,4.997257212515e-01,2.812594175339e-07
mixed,net_b,98440,2.825685928769e-05,4.155471431972e-05,6.655830963023e-01,1.780688762665e-04
mixed,net_r,98440,-3.183047815529e-05,4.336219443491e-05,1.756907761073e-01,1.846551895142e-04
mixed_tau=1e-05,R_b,98184,3.716612946316e-11,3.930092292785e-08,5.537358429072e-01,2.756714820862e-07
mixed_tau=1e-05,R_r,98184,1.807556822201e-09,4.826297572954e-08,5.439990222440e-01,2.700835466385e-07
mixed_tau=1e-05,Rc1_b,98184,-5.796168077941e-09,4.093546091918e-08,1.984539232462e-01,2.980232238770e-07
mixed_tau=1e-05,Rc1_r,98184,-6.424850547378e-09,4.983090848917e-08,1.999307422798e-01,2.384185791016e-07
mixed_tau=1e-05,Req_b,98184,5.829379273832e-09,1.298089552220e-08,7.343966430376e-01,7.823109626770e-08
mixed_tau=1e-05,Req_r,98184,8.229985542841e-09,1.681157072232e-08,7.149230017111e-01,7.823109626770e-08
mixed_tau=1e-05,Rrec_b,98184,3.954933572304e-12,9.045539923962e-10,2.898537439909e-01,8.672941476107e-09
mixed_tau=1e-05,Rrec_r,98184,2.421826737813e-12,9.156611423870e-10,2.164813004155e-01,8.280039764941e-09
mixed_tau=1e-05,cc,98184,4.149353937070e-01,3.408018595460e-01,8.337814715229e-01,9.635267853737e-01
mixed_tau=1e-05,dacc_b,98184,1.933171722292e-10,4.071042172085e-08,4.997250061110e-01,2.719461917877e-07
mixed_tau=1e-05,dacc_r,98184,-1.572088726292e-10,5.284479159827e-08,4.997250061110e-01,2.812594175339e-07
mixed_tau=1e-05,net_b,98184,2.833128967377e-05,4.158323975706e-05,6.666157418724e-01,1.780688762665e-04
mixed_tau=1e-05,net_r,98184,-3.191964812959e-05,4.338300734558e-05,1.741118715880e-01,1.846551895142e-04
mixed_tau=1e-07,R_b,98546,4.271903286309e-11,3.926099475779e-08,5.551316136627e-01,2.756714820862e-07
mixed_tau=1e-07,R_r,98546,1.864047145694e-09,4.818893852279e-08,5.452986422584e-01,2.700835466385e-07
mixed_tau=1e-07,Rc1_b,98546,-5.779715094704e-09,4.089189432317e-08,1.978771335214e-01,2.980232238770e-07
mixed_tau=1e-07,Rc1_r,98546,-6.401249552788e-09,4.974081821448e-08,1.992774947740e-01,2.384185791016e-07
mixed_tau=1e-07,Req_b,98546,5.818493722093e-09,1.297145814306e-08,7.352911330749e-01,7.823109626770e-08
mixed_tau=1e-07,Req_r,98546,8.262883767946e-09,1.680577922166e-08,7.158281411727e-01,7.823109626770e-08
mixed_tau=1e-07,Rrec_b,98546,3.940405474226e-12,9.028910960637e-10,2.887889919428e-01,8.672941476107e-09
mixed_tau=1e-07,Rrec_r,98546,2.412930536909e-12,9.139778067606e-10,2.159397641710e-01,8.280039764941e-09
mixed_tau=1e-07,cc,98546,4.134888996172e-01,3.410234886759e-01,8.312260264242e-01,9.635267853737e-01
mixed_tau=1e-07,dacc_b,98546,2.007725191681e-10,4.065909590097e-08,4.999492622735e-01,2.719461917877e-07
mixed_tau=1e-07,dacc_r,98546,-1.678637339305e-10,5.294119360747e-08,4.997767540032e-01,2.812594175339e-07
mixed_tau=1e-07,net_b,98546,2.822633671409e-05,4.154277483536e-05,6.652426278083e-01,1.780688762665e-04
mixed_tau=1e-07,net_r,98546,-3.179275540791e-05,4.335426697899e-05,1.764658129199e-01,1.846551895142e-04
non_wall,R_b,1076160,-3.985265596632e-11,3.851521633511e-08,4.790598052334e-01,3.296881914139e-07
non_wall,R_r,1076160,4.517485829266e-11,6.088593487598e-08,5.188624368124e-01,3.390014171600e-07
non_wall,Rc1_b,1076160,-4.758730058582e-09,4.066112636937e-08,3.294872509664e-01,3.576278686523e-07
non_wall,Rc1_r,1076160,-6.451672998632e-09,6.378968187490e-08,2.464001635445e-01,3.576278686523e-07
non_wall,Req_b,1076160,4.718624309880e-09,1.296681015642e-08,3.981787094856e-01,7.823109626770e-08
non_wall,Req_r,1076160,6.496690038065e-09,1.903344272915e-08,5.424063336307e-01,8.940696716309e-08
non_wall,Rrec_b,1076160,2.530927355798e-13,2.629731768646e-10,3.401585266131e-01,8.672941476107e-09
non_wall,Rrec_r,1076160,1.578188601805e-13,2.665310763253e-10,1.607428263455e-01,8.280039764941e-09
non_wall,cc,1076160,3.761328026328e-02,1.529727922213e-01,1.000000000000e+00,9.635267853737e-01
non_wall,dacc_b,1076160,3.474556682703e-11,3.762822152834e-08,4.982465432649e-01,3.036111593246e-07
non_wall,dacc_r,1076160,-6.797486890165e-11,6.021511711912e-08,4.971528397264e-01,3.427267074585e-07
non_wall,net_b,1076160,2.320320541986e-07,4.666937125957e-05,4.976016577461e-01,1.780688762665e-04
non_wall,net_r,1076160,-9.153957885786e-08,4.715761799966e-05,4.701011002081e-01,1.846551895142e-04
pure,R_b,1053560,6.135543139170e-10,3.736360885444e-08,4.835415163826e-01,3.296881914139e-07
pure,R_r,1053560,3.019564897760e-10,5.990575119694e-08,5.111365275827e-01,3.390014171600e-07
pure,Rc1_b,1053560,-4.349799979592e-09,3.924493699745e-08,3.185570826531e-01,3.576278686523e-07
pure,Rc1_r,1053560,-6.016877324560e-09,6.271720700017e-08,2.336933824367e-01,3.576278686523e-07
pure,Req_b,1053560,4.963352905897e-09,1.308702668849e-08,3.846691218345e-01,7.636845111847e-08
pure,Req_r,1053560,6.318834328627e-09,1.885078736109e-08,5.199798777478e-01,8.940696716309e-08
pure,Rrec_b,1053560,1.387612021049e-15,1.073131324319e-12,3.213533163750e-01,4.456524038687e-11
pure,Rrec_r,1053560,-5.142910731230e-16,7.160992086272e-13,1.448659782072e-01,2.728484105319e-11
pure,cc,1053560,1.871579491620e-03,1.350615400278e-02,9.464368427047e-01,2.015691250563e-01
pure,dacc_b,1053560,-4.317470369831e-12,3.841219621264e-08,4.976033638331e-01,3.036111593246e-07
pure,dacc_r,1053560,-7.727276490182e-11,6.006816843944e-08,4.966399635521e-01,3.427267074585e-07
pure,net_b,1053560,-2.639564126578e-06,4.460102110906e-05,4.694388549300e-01,1.635103399167e-04
pure,net_r,1053560,2.974480333252e-06,4.470617072854e-05,5.049774099244e-01,1.683831214905e-04
pure_tau=1e-05,R_b,1053816,6.139373020969e-10,3.736223516669e-08,4.836461014067e-01,3.296881914139e-07
pure_tau=1e-05,R_r,1053816,3.056939147854e-10,5.989926262418e-08,5.112239707881e-01,3.390014171600e-07
pure_tau=1e-05,Rc1_b,1053816,-4.349195783379e-09,3.924318516945e-08,3.184939306293e-01,3.576278686523e-07
pure_tau=1e-05,Rc1_r,1053816,-6.015415676305e-09,6.270965880038e-08,2.336442035422e-01,3.576278686523e-07
pure_tau=1e-05,Req_b,1053816,4.963131698201e-09,1.308661269155e-08,3.848129085153e-01,7.636845111847e-08
pure_tau=1e-05,Req_r,1053816,6.321110105242e-09,1.885004283130e-08,5.200860491775e-01,8.940696716309e-08
pure_tau=1e-05,Rrec_b,1053816,1.387274933096e-15,1.073000970516e-12,3.212752510875e-01,4.456524038687e-11
pure_tau=1e-05,Rrec_r,1053816,-5.141509673301e-16,7.160122416748e-13,1.448535607734e-01,2.728484105319e-11
pure_tau=1e-05,cc,1053816,1.878103421452e-03,1.354310774781e-02,9.462524767132e-01,2.015691250563e-01
pure_tau=1e-05,dacc_b,1053816,-3.377858330479e-12,3.840946597375e-08,4.976248225497e-01,3.036111593246e-07
pure_tau=1e-05,dacc_r,1053816,-7.871640565132e-11,6.007228933254e-08,4.966407797946e-01,3.427267074585e-07
pure_tau=1e-05,net_b,1053816,-2.638993238142e-06,4.459561900619e-05,4.693902920434e-01,1.635103399167e-04
pure_tau=1e-05,net_r,1053816,2.974333244370e-06,4.470078251330e-05,5.050445239017e-01,1.683831214905e-04
pure_tau=1e-07,R_b,1053454,6.136160491006e-10,3.736548491624e-08,4.834914481316e-01,3.296881914139e-07
pure_tau=1e-07,R_r,1053454,2.998934054214e-10,5.990830653379e-08,5.110911344966e-01,3.390014171600e-07
pure_tau=1e-07,Rc1_b,1053454,-4.350237662488e-09,3.924688713072e-08,3.185891363078e-01,3.576278686523e-07
pure_tau=1e-07,Rc1_r,1053454,-6.017482751080e-09,6.272033322415e-08,2.337168969884e-01,3.576278686523e-07
pure_tau=1e-07,Req_b,1053454,4.963852323837e-09,1.308758132133e-08,3.846091049063e-01,7.636845111847e-08
pure_tau=1e-07,Req_r,1053454,6.317376670844e-09,1.885084060675e-08,5.199344252336e-01,8.940696716309e-08
pure_tau=1e-07,Rrec_b,1053454,1.387751644491e-15,1.073185312850e-12,3.213856513906e-01,4.456524038687e-11
pure_tau=1e-07,Rrec_r,1053454,-5.143430852749e-16,7.161352351490e-13,1.448796055642e-01,2.728484105319e-11
pure_tau=1e-07,cc,1053454,1.871477092717e-03,1.350521265063e-02,9.465301759735e-01,2.015691250563e-01
pure_tau=1e-07,dacc_b,1053454,-4.142863941069e-12,3.841373327681e-08,4.976031226802e-01,3.036111593246e-07
pure_tau=1e-07,dacc_r,1053454,-7.769271763566e-11,6.006668160788e-08,4.966348791689e-01,3.427267074585e-07
pure_tau=1e-07,net_b,1053454,-2.639817714626e-06,4.460325770742e-05,4.694509679587e-01,1.635103399167e-04
pure_tau=1e-07,net_r,1053454,2.974453658842e-06,4.470840561858e-05,5.049380419079e-01,1.683831214905e-04
wall_adj,R_b,75840,9.144434407259e-09,1.638724386655e-08,6.394646624473e-01,2.533197402954e-07
wall_adj,R_r,75840,5.946768486737e-09,1.541282663620e-08,4.452663502110e-01,2.272427082062e-07
wall_adj,Rc1_b,75840,-4.112358963439e-10,9.633445901644e-09,7.093881856540e-03,2.384185791016e-07
wall_adj,Rc1_r,75840,-3.550421713777e-10,9.106423132052e-09,8.992616033755e-03,2.384185791016e-07
wall_adj,Req_b,75840,9.554122243844e-09,1.382128987365e-08,6.477320675105e-01,7.078051567078e-08
wall_adj,Req_r,75840,6.300921886077e-09,1.291906058449e-08,4.556039029536e-01,7.636845111847e-08
wall_adj,Rrec_b,75840,1.548059758208e-12,2.793121545738e-10,1.264504219409e-02,6.984919309616e-09
wall_adj,Rrec_r,75840,8.887720376819e-13,2.782752993876e-10,1.211761603376e-02,7.450580596924e-09
wall_adj,cc,75840,2.955280119703e-02,1.511879171679e-01,3.797468354430e-02,8.780073523521e-01
wall_adj,dacc_b,75840,-2.896990653061e-10,5.053570497412e-08,4.915216244726e-01,2.719461917877e-07
wall_adj,dacc_r,75840,-3.327553899113e-10,4.804460841721e-08,4.933676160338e-01,2.682209014893e-07
wall_adj,net_b,75840,-3.283723211539e-06,9.563379152858e-06,3.244066455696e-01,3.206729888916e-05
wall_adj,net_r,75840,1.304225520537e-06,9.254804844037e-06,5.724551687764e-01,3.467500209808e-05
