class,quantity,n,mean,std,frac_pos,max_abs
ccpos/mixed/wall,net_r,2880,-2.016201615334e-05,6.473990462049e-06,0.000000000000e+00,3.530085086823e-05
ccpos/pure/nonwall,R_b,997122,-6.694260072069e-17,2.163798898117e-16,4.959292844807e-01,1.443289932013e-15
ccpos/pure/nonwall,R_r,997122,-9.359189247706e-17,3.373906997604e-16,3.705043114082e-01,1.554312234475e-15
ccpos/pure/nonwall,Rc1_b,997122,-4.527579080398e-09,1.334224512086e-08,5.916648113270e-01,7.636845222869e-08
ccpos/pure/nonwall,Rc1_r,997122,-6.342646685464e-09,2.090535684758e-08,4.426459350009e-01,8.940696849535e-08
ccpos/pure/nonwall,Req_b,997122,4.527579013455e-09,1.334224492272e-08,3.794279937661e-01,7.636845111847e-08
ccpos/pure/nonwall,Req_r,997122,6.342646591873e-09,2.090535653597e-08,5.301858749481e-01,8.940696716309e-08
ccpos/pure/nonwall,Rrec_b,997122,-9.174359637383e-26,3.350324129540e-23,0.000000000000e+00,1.355252715607e-20
ccpos/pure/nonwall,Rrec_r,997122,-8.154986344340e-26,3.324454975647e-23,0.000000000000e+00,1.355252715607e-20
ccpos/pure/nonwall,cc,997122,1.973103867528e-03,1.386238303183e-02,1.000000000000e+00,2.013616263866e-01
ccpos/pure/nonwall,dacc_b,997122,-2.229202418539e-19,5.156276419651e-17,2.099712973939e-01,4.440892098501e-16
ccpos/pure/nonwall,dacc_r,997122,-3.168244271056e-19,9.038069569383e-17,1.679122514597e-01,6.661338147751e-16
ccpos/pure/nonwall,net_b,997122,-2.478303370137e-06,4.441844995120e-05,4.794297989614e-01,1.501042424934e-04
ccpos/pure/nonwall,net_r,997122,2.966452650615e-06,4.454421893671e-05,5.043836160470e-01,1.527667045593e-04
cczero/mixed/wall,R_b,18042,-4.288258124771e-17,2.546094112738e-16,3.029597605587e-01,1.443289932013e-15
cczero/mixed/wall,R_r,18042,-1.317598074385e-16,4.265165998908e-16,3.348852677087e-01,1.443289932013e-15
cczero/mixed/wall,Rc1_b,18042,-3.152503916617e-09,1.192521437678e-08,2.484203525108e-01,6.891787174279e-08
cczero/mixed/wall,Rc1_r,18042,-9.743597756019e-09,2.120875700420e-08,2.800133022946e-01,8.381903271459e-08
cczero/mixed/wall,Req_b,18042,3.152503873734e-09,1.192521420737e-08,7.249750581975e-01,6.891787052155e-08
cczero/mixed/wall,Req_r,18042,9.743597624260e-09,2.120875671458e-08,6.967076820752e-01,8.381903171539e-08
cczero/mixed/wall,Rrec_b,18042,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/mixed/wall,Rrec_r,18042,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/mixed/wall,cc,18042,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/mixed/wall,dacc_b,18042,1.247833426328e-18,5.172186203416e-17,2.562354506152e-01,5.551115123126e-16
cczero/mixed/wall,dacc_r,18042,4.095764389915e-19,9.784740245058e-17,2.290211728190e-01,4.440892098501e-16
cczero/mixed/wall,net_b,18042,4.958086551081e-07,4.479606941713e-06,2.763551712670e-01,2.366304397583e-05
cczero/mixed/wall,net_r,18042,-9.789496124177e-07,5.940451764384e-06,4.492850016628e-01,2.820044755936e-05
cczero/pure/wall,R_b,54918,-1.494684225866e-16,3.661070199358e-16,3.841363487381e-01,1.443289932013e-15
cczero/pure/wall,R_r,54918,-6.708387659377e-17,2.436686096322e-16,5.120725445209e-01,1.332267629550e-15
cczero/pure/wall,Rc1_b,54918,-1.168097544828e-08,1.478419866431e-08,3.630503660002e-01,6.891787174279e-08
cczero/pure/wall,Rc1_r,54918,-5.572579261052e-09,1.107446009306e-08,5.852725882224e-01,5.774200007025e-08
cczero/pure/wall,Req_b,54918,1.168097529881e-08,1.478419846551e-08,6.050475254015e-01,6.891787052155e-08
cczero/pure/wall,Req_r,54918,5.572579193968e-09,1.107445995813e-08,3.783458975199e-01,5.774199962616e-08
cczero/pure/wall,Rrec_b,54918,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/wall,Rrec_r,54918,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/wall,cc,54918,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
cczero/pure/wall,dacc_b,54918,2.260050478092e-18,8.060954613359e-17,2.429986525365e-01,6.661338147751e-16
cczero/pure/wall,dacc_r,54918,-3.927068936981e-19,7.459980257921e-17,1.956735496559e-01,4.440892098501e-16
cczero/pure/wall,net_b,54918,-5.560662002103e-06,9.472457643093e-06,3.147601879165e-01,3.939867019653e-05
cczero/pure/wall,net_r,54918,3.122474335516e-06,8.879649870772e-06,6.408827706763e-01,2.186634810641e-05
mixed,R_b,99960,-8.714228084739e-17,2.488836131135e-16,2.586434573830e-01,1.443289932013e-15
mixed,R_r,99960,-1.206959705881e-16,3.189734242109e-16,2.629651860744e-01,1.443289932013e-15
mixed,Rc1_b,99960,-5.951619779886e-09,1.410584345017e-08,2.456182472989e-01,7.636845233971e-08
mixed,Rc1_r,99960,-8.345766017070e-09,1.813516507890e-08,2.679471788715e-01,8.381903271459e-08
mixed,Req_b,99960,5.951619692744e-09,1.410584324002e-08,7.249699879952e-01,7.636845111847e-08
mixed,Req_r,99960,8.345765896374e-09,1.813516481554e-08,7.049819927971e-01,8.381903171539e-08
mixed,Rrec_b,99960,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
mixed,Rrec_r,99960,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
mixed,cc,99960,4.076755642975e-01,3.420976936214e-01,8.195078031212e-01,9.638913273811e-01
mixed,dacc_b,99960,2.356258135861e-19,5.549149892201e-17,2.274909963986e-01,5.551115123126e-16
mixed,dacc_r,99960,4.425366001525e-19,7.783908275553e-17,2.093437374950e-01,4.440892098501e-16
mixed,net_b,99960,2.777681687836e-05,4.134697442667e-05,6.644657863145e-01,1.778900623322e-04
mixed,net_r,99960,-3.130781816377e-05,4.316412954231e-05,1.786914765906e-01,1.838803291321e-04
mixed_tau=1e-05,R_b,98190,-8.714597998445e-17,2.478440140480e-16,2.578673999389e-01,1.443289932013e-15
mixed_tau=1e-05,R_r,98190,-1.222475222033e-16,3.192416200417e-16,2.620837152460e-01,1.443289932013e-15
mixed_tau=1e-05,Rc1_b,98190,-5.902289484967e-09,1.410123237504e-08,2.469294225481e-01,7.636845233971e-08
mixed_tau=1e-05,Rc1_r,98190,-8.439640420405e-09,1.811286516804e-08,2.675221509319e-01,8.381903271459e-08
mixed_tau=1e-05,Req_b,98190,5.902289397821e-09,1.410123216416e-08,7.231897341888e-01,7.636845111847e-08
mixed_tau=1e-05,Req_r,98190,8.439640298158e-09,1.811286490495e-08,7.052245646196e-01,8.381903171539e-08
mixed_tau=1e-05,Rrec_b,98190,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
mixed_tau=1e-05,Rrec_r,98190,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
mixed_tau=1e-05,cc,98190,4.148607052552e-01,3.409018858780e-01,8.240146654445e-01,9.638913273811e-01
mixed_tau=1e-05,dacc_b,98190,2.783101649854e-19,5.528982117996e-17,2.251145737855e-01,5.551115123126e-16
mixed_tau=1e-05,dacc_r,98190,4.165618146794e-19,7.782155379184e-17,2.088909257562e-01,4.440892098501e-16
mixed_tau=1e-05,net_b,98190,2.832158252435e-05,4.151477455629e-05,6.715551481821e-01,1.778900623322e-04
mixed_tau=1e-05,net_r,98190,-3.185861898505e-05,4.335369225993e-05,1.759242285365e-01,1.838803291321e-04
mixed_tau=1e-07,R_b,100044,-8.715567283492e-17,2.491757996178e-16,2.587861341010e-01,1.443289932013e-15
mixed_tau=1e-07,R_r,100044,-1.205946307862e-16,3.188586504264e-16,2.629842869138e-01,1.443289932013e-15
mixed_tau=1e-07,Rc1_b,100044,-5.955894511319e-09,1.410578833367e-08,2.456519131582e-01,7.636845233971e-08
mixed_tau=1e-07,Rc1_r,100044,-8.338758668014e-09,1.812916169331e-08,2.679021230659e-01,8.381903271459e-08
mixed_tau=1e-07,Req_b,100044,5.955894424163e-09,1.410578812344e-08,7.249610171525e-01,7.636845111847e-08
mixed_tau=1e-07,Req_r,100044,8.338758547419e-09,1.812916143003e-08,7.049898044860e-01,8.381903171539e-08
mixed_tau=1e-07,Rrec_b,100044,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
mixed_tau=1e-07,Rrec_r,100044,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
mixed_tau=1e-07,cc,100044,4.073332674341e-01,3.421578557005e-01,8.188197193235e-01,9.638913273811e-01
mixed_tau=1e-07,dacc_b,100044,2.443058528824e-19,5.552588077895e-17,2.274799088401e-01,5.551115123126e-16
mixed_tau=1e-07,dacc_r,100044,4.421647873664e-19,7.780639891406e-17,2.093778737356e-01,4.440892098501e-16
mixed_tau=1e-07,net_b,100044,2.774862943937e-05,4.134106366167e-05,6.639078805326e-01,1.778900623322e-04
mixed_tau=1e-07,net_r,100044,-3.128125609077e-05,4.315573682558e-05,1.791411778817e-01,1.838803291321e-04
non_wall,R_b,1076160,-6.917081096904e-17,2.188060247353e-16,4.776761819804e-01,1.443289932013e-15
non_wall,R_r,1076160,-9.536691982917e-17,3.342424334980e-16,3.613960749331e-01,1.554312234475e-15
non_wall,Rc1_b,1076160,-4.677347060685e-09,1.343655517149e-08,5.661295718109e-01,7.636845233971e-08
non_wall,Rc1_r,1076160,-6.465677536843e-09,2.067605455133e-08,4.296275646744e-01,8.940696849535e-08
non_wall,Req_b,1076160,4.677346991514e-09,1.343655497178e-08,4.048840321142e-01,7.636845111847e-08
non_wall,Req_r,1076160,6.465677441476e-09,2.067605424325e-08,5.431199821588e-01,8.940696716309e-08
non_wall,Rrec_b,1076160,-8.500553663346e-26,3.224947664711e-23,0.000000000000e+00,1.355252715607e-20
non_wall,Rrec_r,1076160,-7.556047700752e-26,3.200046417139e-23,0.000000000000e+00,1.355252715607e-20
non_wall,cc,1076160,3.761283827271e-02,1.529792645610e-01,1.000000000000e+00,9.638913273811e-01
non_wall,dacc_b,1076160,-2.108690387589e-19,5.189606341699e-17,2.108571216176e-01,4.440892098501e-16
non_wall,dacc_r,1076160,-2.530751715976e-19,8.922673604355e-17,1.705870874219e-01,6.661338147751e-16
non_wall,net_b,1076160,2.286176415298e-07,4.541946614039e-05,4.986284567351e-01,1.778900623322e-04
non_wall,net_r,1076160,-8.909965835529e-08,4.592278246866e-05,4.764049955397e-01,1.838803291321e-04
pure,R_b,1052040,-7.125056722883e-17,2.273981478218e-16,4.900935325653e-01,1.443289932013e-15
pure,R_r,1052040,-9.220813595043e-17,3.332033304491e-16,3.778943766397e-01,1.554312234475e-15
pure,Rc1_b,1052040,-4.900996651718e-09,1.351533954769e-08,5.797308087145e-01,7.636845222869e-08
pure,Rc1_r,1052040,-6.302448059163e-09,2.050979425207e-08,4.500912512832e-01,8.940696849535e-08
pure,Req_b,1052040,4.900996580467e-09,1.351533934878e-08,3.912056575796e-01,7.636845111847e-08
pure,Req_r,1052040,6.302447966955e-09,2.050979394718e-08,5.222596099008e-01,8.940696716309e-08
pure,Rrec_b,1052040,-8.695444878851e-26,3.261706905690e-23,0.000000000000e+00,1.355252715607e-20
pure,Rrec_r,1052040,-7.729284336756e-26,3.236521874675e-23,0.000000000000e+00,1.355252715607e-20
pure,cc,1052040,1.870105009883e-03,1.350285000263e-02,9.477985627923e-01,2.013616263866e-01
pure,dacc_b,1052040,-9.330560172802e-20,5.347367959199e-17,2.116953727995e-01,6.661338147751e-16
pure,dacc_r,1052040,-3.207856009206e-19,8.962567673141e-17,1.693614311243e-01,6.661338147751e-16
pure,net_b,1052040,-2.639206920715e-06,4.330310962350e-05,4.708338086004e-01,1.501042424934e-04
pure,net_r,1052040,2.974597206802e-06,4.341344489205e-05,5.115090680963e-01,1.527667045593e-04
pure_tau=1e-05,R_b,1053810,-7.127691459206e-17,2.275425979860e-16,4.897770945427e-01,1.443289932013e-15
pure_tau=1e-05,R_r,1053810,-9.211141701078e-17,3.331453373707e-16,3.777834714038e-01,1.554312234475e-15
pure_tau=1e-05,Rc1_b,1053810,-4.907357707881e-09,1.351721725439e-08,5.790474563726e-01,7.636845222869e-08
pure_tau=1e-05,Rc1_r,1053810,-6.297133197017e-09,2.050715145598e-08,4.498249210009e-01,8.940696849535e-08
pure_tau=1e-05,Req_b,1053810,4.907357636604e-09,1.351721705554e-08,3.919321319783e-01,7.636845111847e-08
pure_tau=1e-05,Req_r,1053810,6.297133104906e-09,2.050715115115e-08,5.225439120904e-01,8.940696716309e-08
pure_tau=1e-05,Rrec_b,1053810,-8.680839838630e-26,3.258966560434e-23,0.000000000000e+00,1.355252715607e-20
pure_tau=1e-05,Rrec_r,1053810,-7.716302078782e-26,3.233802684982e-23,0.000000000000e+00,1.355252715607e-20
pure_tau=1e-05,cc,1053810,1.882219786077e-03,1.353195643383e-02,9.471631508526e-01,2.013616263866e-01
pure_tau=1e-05,dacc_b,1053810,-9.673028725842e-20,5.349656856781e-17,2.119433294427e-01,6.661338147751e-16
pure_tau=1e-05,dacc_r,1053810,-3.170832784132e-19,8.960862383266e-17,1.694707774646e-01,6.661338147751e-16
pure_tau=1e-05,net_b,1053810,-2.638878755918e-06,4.326689352404e-05,4.704984769550e-01,1.501042424934e-04
pure_tau=1e-05,net_r,1053810,2.968337309320e-06,4.337729444190e-05,5.112079027529e-01,1.527667045593e-04
pure_tau=1e-07,R_b,1051956,-7.124802463965e-17,2.273657843134e-16,4.900984451821e-01,1.443289932013e-15
pure_tau=1e-07,R_r,1051956,-9.221549886392e-17,3.332156147171e-16,3.779017373350e-01,1.554312234475e-15
pure_tau=1e-07,Rc1_b,1051956,-4.900506219063e-09,1.351526189915e-08,5.797542863009e-01,7.636845222869e-08
pure_tau=1e-07,Rc1_r,1051956,-6.302951316448e-09,2.051053577611e-08,4.501100806498e-01,8.940696849535e-08
pure_tau=1e-07,Req_b,1051956,4.900506147815e-09,1.351526170025e-08,3.911798592337e-01,7.636845111847e-08
pure_tau=1e-07,Req_r,1051956,6.302951224233e-09,2.051053547121e-08,5.222442763766e-01,8.940696716309e-08
pure_tau=1e-07,Rrec_b,1051956,-8.696139220981e-26,3.261837127849e-23,0.000000000000e+00,1.355252715607e-20
pure_tau=1e-07,Rrec_r,1051956,-7.729901529761e-26,3.236651091515e-23,0.000000000000e+00,1.355252715607e-20
pure_tau=1e-07,cc,1051956,1.870254340103e-03,1.350337876027e-02,9.478742456909e-01,2.013616263866e-01
pure_tau=1e-07,dacc_b,1051956,-9.415736367457e-20,5.347011582632e-17,2.116951659575e-01,6.661338147751e-16
pure_tau=1e-07,dacc_r,1051956,-3.208111927006e-19,8.962925497531e-17,1.693549920339e-01,6.661338147751e-16
pure_tau=1e-07,net_b,1051956,-2.638954972775e-06,4.330482803213e-05,4.708714052679e-01,1.501042424934e-04
pure_tau=1e-07,net_r,1051956,2.974808571973e-06,4.341517139844e-05,5.114928761279e-01,1.527667045593e-04
wall_adj,R_b,75840,-1.217079273271e-16,3.425271427383e-16,3.612341772152e-01,1.443289932013e-15
wall_adj,R_r,75840,-8.493344042605e-17,2.997104645157e-16,4.605221518987e-01,1.443289932013e-15
wall_adj,Rc1_b,75840,-9.459317218413e-09,1.463760812629e-08,3.323575949367e-01,6.891787174279e-08
wall_adj,Rc1_r,75840,-6.679413095722e-09,1.440539253260e-08,5.003955696203e-01,8.381903271459e-08
wall_adj,Req_b,75840,9.459317096705e-09,1.463760792763e-08,6.370253164557e-01,6.891787052155e-08
wall_adj,Req_r,75840,6.679413010788e-09,1.440539234369e-08,4.670886075949e-01,8.381903171539e-08
wall_adj,Rrec_b,75840,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
wall_adj,Rrec_r,75840,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00
wall_adj,cc,75840,2.955225008198e-02,1.511854798341e-01,3.797468354430e-02,8.780198097229e-01
wall_adj,dacc_b,75840,2.008448784743e-18,7.418617532365e-17,2.444092827004e-01,6.661338147751e-16
wall_adj,dacc_r,75840,-2.755003741404e-19,8.027662602846e-17,2.046677215190e-01,4.440892098501e-16
wall_adj,net_b,75840,-3.243800037143e-06,9.736019712883e-06,3.316455696203e-01,3.939867019653e-05
wall_adj,net_r,75840,1.262542591364e-06,9.392236933722e-06,5.709651898734e-01,3.530085086823e-05
